clade	species	ts	te
0	34729	3	1
0	34730	10	8
0	34731	23	3
0	34732	37	3
0	34733	26	0
0	34734	23	5
0	34735	14	0
0	34736	20	2
0	34737	12	7
0	34738	9	1
0	34739	14	10
0	34740	13	3
0	34741	5	3
0	34742	9	6
0	34743	7	2
0	34744	11	5
0	34745	11	3
0	34746	3	2
0	34747	4	0
0	34748	17	15
0	34749	16	11
0	34750	7	0
0	34751	3	0
0	34752	6	4
0	34753	18	17
0	34754	14	2
0	34755	5	1
0	34756	4	2
0	34757	3	0
0	34758	16	8
0	34759	8	4
0	34760	3	1
0	34761	22	1
0	34762	26	0
0	34763	21	1
0	34764	6	5
0	34765	6	2
0	34766	33	32
0	34767	20	0
0	34768	7	6
0	34769	11	6
0	34770	13	4
0	34771	19	2
0	34772	24	5
0	34773	33	1
0	34774	4	2
0	34775	15	1
0	34776	14	1
0	34777	22	2
0	34778	26	18
0	34779	19	13
0	34780	4	2
0	34781	25	16
0	34782	5	1
0	34783	4	0
0	34784	20	1
0	34785	9	3
0	34786	10	4
0	34787	4	2
0	34788	8	4
0	34789	27	1
0	34790	23	6
0	34791	2	1
0	34792	20	5
0	34793	24	2
0	34794	6	2
0	34795	24	23
0	34796	1	0
0	34797	8	2
0	34798	11	0
0	34799	14	0
0	34800	9	0
0	34801	14	4
0	34802	16	6
0	34803	3	0
0	34804	6	0
0	34805	6	1
0	34806	2	1
0	34807	13	1
0	34808	5	1
0	34809	6	0
0	34810	9	4
0	34811	10	5
0	34812	2	1
0	34813	6	5
0	34814	4	1
0	34815	1	0
0	34816	5	2
0	34817	2	1
0	34818	4	0
0	34819	7	4
0	34820	10	2
0	34821	4	2
0	34822	5	3
0	34823	23	6
0	34824	27	3
0	34825	10	2
0	34826	4	1
0	34827	10	3
0	34828	5	2
0	34829	5	3
0	34830	10	3
0	34831	19	0
0	34832	9	7
0	34833	9	1
0	34834	7	6
0	34835	4	2
0	34836	6	4
0	34837	12	7
0	34838	4	2
0	34839	7	1
0	34840	12	1
0	34841	10	1
0	34842	21	1
0	34843	21	1
0	34844	21	0
0	34845	8	3
0	34846	4	1
0	34847	6	4
0	34848	8	4
0	34849	11	0
0	34850	10	1
0	34851	7	3
0	34852	6	2
0	34853	10	2
0	34854	6	1
0	34855	8	1
0	34856	4	0
0	34857	4	3
0	34858	2	1
0	34859	2	0
0	34860	17	14
0	34861	13	9
0	34862	37	0
0	34863	37	0
0	34864	16	12
0	34865	6	1
0	34866	42	5
0	34867	15	1
0	34868	34	5
0	34869	3	1
0	34870	17	2
0	34871	4	0
0	34872	5	2
0	34873	1	0
0	34874	20	2
0	34875	19	2
0	34876	7	1
0	34877	11	1
0	34878	15	1
0	34879	7	1
0	34880	7	1
0	34881	7	0
0	34882	5	0
0	34883	13	1
0	34884	7	5
0	34885	7	0
0	34886	7	1
0	34887	5	2
0	34888	6	0
0	34889	4	1
0	34890	2	1
0	34891	2	0
0	34892	16	4
0	34893	10	3
0	34894	16	4
0	34895	5	4
0	34896	9	8
0	34897	13	4
0	34898	1	0
0	34899	22	2
0	34900	22	7
0	34901	5	2
0	34902	4	3
0	34903	26	6
0	34904	22	3
0	34905	4	1
0	34906	2	1
0	34907	2	1
0	34908	3	0
0	34909	30	2
0	34910	20	1
0	34911	23	3
0	34912	20	10
0	34913	17	7
0	34914	17	7
0	34915	10	2
0	34916	14	1
0	34917	6	0
0	34918	12	3
0	34919	7	3
0	34920	7	2
0	34921	7	3
0	34922	3	0
0	34923	7	2
0	34924	17	3
0	34925	4	1
0	34926	3	0
0	34927	6	5
0	34928	5	1
0	34929	3	2
0	34930	9	3
0	34931	3	1
0	34932	3	1
0	34933	6	4
0	34934	7	1
0	34935	15	6
0	34936	7	2
0	34937	7	5
0	34938	5	1
0	34939	21	3
0	34940	26	4
0	34941	16	2
0	34942	10	5
0	34943	1	0
0	34944	4	3
0	34945	3	2
0	34946	3	2
0	34947	3	2
0	34948	3	2
0	34949	7	2
0	34950	7	5
0	34951	13	4
0	34952	16	4
0	34953	16	4
0	34954	14	0
0	34955	42	12
0	34956	13	2
0	34957	4	1
0	34958	2	1
0	34959	30	5
0	34960	35	1
0	34961	8	5
0	34962	11	1
0	34963	6	5
0	34964	13	1
0	34965	11	0
0	34966	33	5
0	34967	16	1
0	34968	9	5
0	34969	34	0
0	34970	16	11
0	34971	23	19
0	34972	16	11
0	34973	11	10
0	34974	9	0
0	34975	11	5
0	34976	10	6
0	34977	3	1
0	34978	9	2
0	34979	9	3
0	34980	4	2
0	34981	7	3
0	34982	10	6
0	34983	26	5
0	34984	11	9
0	34985	9	5
0	34986	2	1
0	34987	2	1
0	34988	1	0
0	34989	6	1
0	34990	26	11
0	34991	30	11
0	34992	27	0
0	34993	24	5
0	34994	35	5
0	34995	30	24
0	34996	24	4
0	34997	15	14
0	34998	11	1
0	34999	31	24
0	35000	30	2
0	35001	12	2
0	35002	32	22
0	35003	21	2
0	35004	17	0
0	35005	11	2
0	35006	13	1
0	35007	2	1
0	35008	20	1
0	35009	6	5
0	35010	10	1
0	35011	18	12
0	35012	15	3
0	35013	10	1
0	35014	2	1
0	35015	5	1
0	35016	6	1
0	35017	14	2
0	35018	5	3
0	35019	9	3
0	35020	14	1
0	35021	9	2
0	35022	2	0
0	35023	4	2
0	35024	8	2
0	35025	7	5
0	35026	2	0
0	35027	8	2
0	35028	9	0
0	35029	6	5
0	35030	31	8
0	35031	21	8
0	35032	13	7
0	35033	14	4
0	35034	12	1
0	35035	9	0
0	35036	16	3
0	35037	16	8
0	35038	8	1
0	35039	28	10
0	35040	20	3
0	35041	8	2
0	35042	6	1
0	35043	11	8
0	35044	3	2
0	35045	11	0
0	35046	5	0
0	35047	4	3
0	35048	7	1
0	35049	7	5
0	35050	10	1
0	35051	12	0
0	35052	11	2
0	35053	11	5
0	35054	9	1
0	35055	8	1
0	35056	10	0
0	35057	6	2
0	35058	8	1
0	35059	2	0
0	35060	3	0
0	35061	5	1
0	35062	5	1
0	35063	3	0
0	35064	6	2
0	35065	5	3
0	35066	10	0
0	35067	5	4
0	35068	6	0
0	35069	6	1
0	35070	13	4
0	35071	18	0
0	35072	12	6
0	35073	5	3
0	35074	11	7
0	35075	30	5
0	35076	5	1
0	35077	7	3
0	35078	9	5
0	35079	8	7
0	35080	10	3
0	35081	3	1
0	35082	14	3
0	35083	10	0
0	35084	13	1
0	35085	13	1
0	35086	3	1
0	35087	10	1
0	35088	14	7
0	35089	12	0
0	35090	9	1
0	35091	9	3
0	35092	6	0
0	35093	7	3
0	35094	7	3
0	35095	6	3
0	35096	4	2
0	35097	8	4
0	35098	8	5
0	35099	5	1
0	35100	3	2
0	35101	5	3
0	35102	7	2
0	35103	5	2
0	35104	16	5
0	35105	22	15
0	35106	7	1
0	35107	7	1
0	35108	25	18
0	35109	7	5
0	35110	15	7
0	35111	2	1
0	35112	2	1
0	35113	6	1
0	35114	3	2
0	35115	9	1
0	35116	5	4
0	35117	2	1
0	35118	9	4
0	35119	5	2
0	35120	14	8
0	35121	3	0
0	35122	3	0
0	35123	6	0
0	35124	13	1
0	35125	2	1
0	35126	10	4
0	35127	8	1
0	35128	3	1
0	35129	9	3
0	35130	3	0
0	35131	6	5
0	35132	1	0
0	35133	8	2
0	35134	4	1
0	35135	11	6
0	35136	11	9
0	35137	3	2
0	35138	9	3
0	35139	3	1
0	35140	9	0
0	35141	21	11
0	35142	21	6
0	35143	18	0
0	35144	29	1
0	35145	16	4
0	35146	3	2
0	35147	4	1
0	35148	5	1
0	35149	1	0
0	35150	6	2
0	35151	19	0
0	35152	23	2
0	35153	15	4
0	35154	6	1
0	35155	2	1
0	35156	2	1
0	35157	2	1
0	35158	2	1
0	35159	8	6
0	35160	7	1
0	35161	11	1
0	35162	4	1
0	35163	19	10
0	35164	19	2
0	35165	2	1
0	35166	6	1
0	35167	5	1
0	35168	6	5
0	35169	17	3
0	35170	14	1
0	35171	14	5
0	35172	11	1
0	35173	7	1
0	35174	9	7
0	35175	6	5
0	35176	7	1
0	35177	7	5
0	35178	7	1
0	35179	5	1
0	35180	7	1
0	35181	5	1
0	35182	3	0
0	35183	15	6
0	35184	6	1
0	35185	2	1
0	35186	5	1
0	35187	4	1
0	35188	7	3
0	35189	1	0
0	35190	4	3
0	35191	8	1
0	35192	9	1
0	35193	1	0
0	35194	8	0
0	35195	2	0
0	35196	27	10
0	35197	2	0
0	35198	7	6
0	35199	8	3
0	35200	4	1
0	35201	4	3
0	35202	22	6
0	35203	21	2
0	35204	11	1
0	35205	7	1
0	35206	8	6
0	35207	17	6
0	35208	17	9
0	35209	5	2
0	35210	4	2
0	35211	11	2
0	35212	17	7
0	35213	12	0
0	35214	17	3
0	35215	7	1
0	35216	1	0
0	35217	1	0
0	35218	16	2
0	35219	4	3
0	35220	9	4
0	35221	8	0
0	35222	4	1
0	35223	9	0
0	35224	7	1
0	35225	9	2
0	35226	15	6
0	35227	10	0
0	35228	16	6
0	35229	10	5
0	35230	31	4
0	35231	26	24
0	35232	42	15
0	35233	9	8
0	35234	2	0
0	35235	5	3
0	35236	2	1
0	35237	14	9
0	35238	3	2
0	35239	7	3
0	35240	5	1
0	35241	5	3
0	35242	5	3
0	35243	17	2
0	35244	14	3
0	35245	5	1
0	35246	10	1
0	35247	6	1
0	35248	3	1
0	35249	2	0
0	35250	27	1
0	35251	23	1
0	35252	10	1
0	35253	7	1
0	35254	8	2
0	35255	2	1
0	35256	21	2
0	35257	12	6
0	35258	9	6
0	35259	19	6
0	35260	13	6
0	35261	6	0
0	35262	26	20
0	35263	20	19
0	35264	19	0
0	35265	2	1
0	35266	5	1
0	35267	2	1
0	35268	5	2
0	35269	7	5
0	35270	7	2
0	35271	7	1
0	35272	7	1
0	35273	7	5
0	35274	6	1
0	35275	7	1
0	35276	7	1
0	35277	5	4
0	35278	6	2
0	35279	5	1
0	35280	7	2
0	35281	6	1
0	35282	5	2
0	35283	2	1
0	35284	6	4
0	35285	11	4
0	35286	10	8
0	35287	9	2
0	35288	6	1
0	35289	8	0
0	35290	5	1
0	35291	7	4
0	35292	8	4
0	35293	5	4
0	35294	4	3
0	35295	5	1
0	35296	18	4
0	35297	17	1
0	35298	15	1
0	35299	12	0
0	35300	6	0
0	35301	2	1
0	35302	5	1
0	35303	26	5
0	35304	14	2
0	35305	3	0
0	35306	10	9
0	35307	32	4
0	35308	17	3
0	35309	8	5
0	35310	5	3
0	35311	11	1
0	35312	20	11
0	35313	6	2
0	35314	9	3
0	35315	20	14
0	35316	20	18
0	35317	21	3
0	35318	16	0
0	35319	22	9
0	35320	5	1
0	35321	26	0
0	35322	3	2
0	35323	16	1
0	35324	16	8
0	35325	16	7
0	35326	18	1
0	35327	16	0
0	35328	16	2
0	35329	16	14
0	35330	16	1
0	35331	16	7
0	35332	13	2
0	35333	13	1
0	35334	12	1
0	35335	8	1
0	35336	12	1
0	35337	8	1
0	35338	5	3
0	35339	5	1
0	35340	4	1
0	35341	4	1
0	35342	5	3
0	35343	2	0
0	35344	27	25
0	35345	18	6
0	35346	4	1
0	35347	7	3
0	35348	7	0
0	35349	9	5
0	35350	14	9
0	35351	24	19
0	35352	18	4
0	35353	18	9
0	35354	21	14
0	35355	19	8
0	35356	14	9
0	35357	17	7
0	35358	17	9
0	35359	15	5
0	35360	21	6
0	35361	20	6
0	35362	20	1
0	35363	20	1
0	35364	7	3
0	35365	10	3
0	35366	12	1
0	35367	17	12
0	35368	13	0
0	35369	3	0
0	35370	3	0
0	35371	10	1
0	35372	10	4
0	35373	4	2
0	35374	20	6
0	35375	20	8
0	35376	1	0
0	35377	8	2
0	35378	6	1
0	35379	13	10
0	35380	6	2
0	35381	8	2
0	35382	4	0
0	35383	27	2
0	35384	15	3
0	35385	17	2
0	35386	19	2
0	35387	31	3
0	35388	12	5
0	35389	31	1
0	35390	4	3
0	35391	8	4
0	35392	8	1
0	35393	18	2
0	35394	18	17
0	35395	8	2
0	35396	14	0
0	35397	3	0
0	35398	3	2
0	35399	15	2
0	35400	5	3
0	35401	5	2
0	35402	8	1
0	35403	5	4
0	35404	3	0
0	35405	11	0
0	35406	25	2
0	35407	14	6
0	35408	7	0
0	35409	2	1
0	35410	6	4
0	35411	15	2
0	35412	9	4
0	35413	8	7
0	35414	7	2
0	35415	3	2
0	35416	11	0
0	35417	15	9
0	35418	3	1
0	35419	3	2
0	35420	8	3
0	35421	7	3
0	35422	11	1
0	35423	30	6
0	35424	25	4
0	35425	10	1
0	35426	11	5
0	35427	11	1
0	35428	25	6
0	35429	16	1
0	35430	11	0
0	35431	1	0
0	35432	11	1
0	35433	13	2
0	35434	5	1
0	35435	7	0
0	35436	3	0
0	35437	4	3
0	35438	3	2
0	35439	26	10
0	35440	7	3
0	35441	14	1
0	35442	12	2
0	35443	2	0
0	35444	9	7
0	35445	5	1
0	35446	2	0
0	35447	4	0
0	35448	1	0
0	35449	4	2
0	35450	15	9
0	35451	7	1
0	35452	11	4
0	35453	11	10
0	35454	4	1
0	35455	9	1
0	35456	17	4
0	35457	7	2
0	35458	7	0
0	35459	11	2
0	35460	9	2
0	35461	7	0
0	35462	6	1
0	35463	6	0
0	35464	17	4
0	35465	11	2
0	35466	12	1
0	35467	3	1
0	35468	5	2
0	35469	2	1
0	35470	11	6
0	35471	5	1
0	35472	3	1
0	35473	1	0
0	35474	2	0
0	35475	1	0
0	35476	4	2
0	35477	3	2
0	35478	8	6
0	35479	5	2
0	35480	5	1
0	35481	8	6
0	35482	5	1
0	35483	3	0
0	35484	25	11
0	35485	35	11
0	35486	13	10
0	35487	5	2
0	35488	3	1
0	35489	8	5
0	35490	10	6
0	35491	8	3
0	35492	7	4
0	35493	12	3
0	35494	11	2
0	35495	13	3
0	35496	19	3
0	35497	9	1
0	35498	13	7
0	35499	11	10
0	35500	8	0
0	35501	8	5
0	35502	8	6
0	35503	5	3
0	35504	8	2
0	35505	5	2
0	35506	5	3
0	35507	4	0
0	35508	18	0
0	35509	5	1
0	35510	16	9
0	35511	15	4
0	35512	4	1
0	35513	3	1
0	35514	18	15
0	35515	2	0
0	35516	8	2
0	35517	11	1
0	35518	9	1
0	35519	9	8
0	35520	35	11
0	35521	32	3
0	35522	6	5
0	35523	30	2
0	35524	14	9
0	35525	4	3
0	35526	6	3
0	35527	4	3
0	35528	3	1
0	35529	12	9
0	35530	9	1
0	35531	12	5
0	35532	20	2
0	35533	10	3
0	35534	23	1
0	35535	8	6
0	35536	4	1
0	35537	4	1
0	35538	3	1
0	35539	2	1
0	35540	7	3
0	35541	6	1
0	35542	8	4
0	35543	2	0
0	35544	6	4
0	35545	2	1
0	35546	4	1
0	35547	7	1
0	35548	4	0
0	35549	1	0
0	35550	4	1
0	35551	3	2
0	35552	3	2
0	35553	7	2
0	35554	4	2
0	35555	11	2
0	35556	8	4
0	35557	3	1
0	35558	8	0
0	35559	14	3
0	35560	7	1
0	35561	12	10
0	35562	7	2
0	35563	6	0
0	35564	2	0
0	35565	12	4
0	35566	2	0
0	35567	4	1
0	35568	5	1
0	35569	10	1
0	35570	27	19
0	35571	35	16
0	35572	13	0
0	35573	11	6
0	35574	9	3
0	35575	6	2
0	35576	11	6
0	35577	18	5
0	35578	10	2
0	35579	10	2
0	35580	5	3
0	35581	6	1
0	35582	7	3
0	35583	3	0
0	35584	31	0
0	35585	34	33
0	35586	15	0
0	35587	10	0
0	35588	6	1
0	35589	11	5
0	35590	15	3
0	35591	18	3
0	35592	2	1
0	35593	6	4
0	35594	7	0
0	35595	6	1
0	35596	8	6
0	35597	9	2
0	35598	9	3
0	35599	13	7
0	35600	33	2
0	35601	3	2
0	35602	2	1
0	35603	14	1
0	35604	15	2
0	35605	42	37
0	35606	3	0
0	35607	9	6
0	35608	17	1
0	35609	11	2
0	35610	9	4
0	35611	1	0
0	35612	14	4
0	35613	4	2
0	35614	6	4
0	35615	11	6
0	35616	18	3
0	35617	6	1
0	35618	2	1
0	35619	17	11
0	35620	5	2
0	35621	2	1
0	35622	16	6
0	35623	6	1
0	35624	1	0
0	35625	9	5
0	35626	14	2
0	35627	13	8
0	35628	18	6
0	35629	5	2
0	35630	4	0
0	35631	15	5
0	35632	5	1
0	35633	2	0
0	35634	1	0
0	35635	2	1
0	35636	7	6
0	35637	22	5
0	35638	5	3
0	35639	15	1
0	35640	6	0
0	35641	1	0
0	35642	33	9
0	35643	19	8
0	35644	15	0
0	35645	29	25
0	35646	5	1
0	35647	22	7
0	35648	20	0
0	35649	15	0
0	35650	7	1
0	35651	7	6
0	35652	11	3
0	35653	7	3
0	35654	1	0
0	35655	4	0
0	35656	1	0
0	35657	12	0
0	35658	11	1
0	35659	31	5
0	35660	26	5
0	35661	6	1
0	35662	26	19
0	35663	36	24
0	35664	26	7
0	35665	9	0
0	35666	8	0
0	35667	20	3
0	35668	15	0
0	35669	33	6
0	35670	21	2
0	35671	13	2
0	35672	9	4
0	35673	4	1
0	35674	11	0
0	35675	20	2
0	35676	17	5
0	35677	17	15
0	35678	2	1
0	35679	2	1
0	35680	11	3
0	35681	8	3
0	35682	8	1
0	35683	6	3
0	35684	6	1
0	35685	4	1
0	35686	3	1
0	35687	2	1
0	35688	3	0
0	35689	12	4
0	35690	36	6
0	35691	40	6
0	35692	9	5
0	35693	15	11
0	35694	18	10
0	35695	11	10
0	35696	6	3
0	35697	15	2
0	35698	11	5
0	35699	9	4
0	35700	3	2
0	35701	8	1
0	35702	4	2
0	35703	6	2
0	35704	7	1
0	35705	7	2
0	35706	8	5
0	35707	7	4
0	35708	14	2
0	35709	4	0
0	35710	5	2
0	35711	10	5
0	35712	11	10
0	35713	6	1
0	35714	10	0
0	35715	8	0
0	35716	3	0
0	35717	6	0
0	35718	5	0
0	35719	5	0
0	35720	5	1
0	35721	2	0
0	35722	1	0
0	35723	4	0
0	35724	3	0
0	35725	1	0
0	35726	10	8
0	35727	23	20
0	35728	7	2
0	35729	9	1
0	35730	6	2
0	35731	16	13
0	35732	28	13
0	35733	5	0
0	35734	15	0
0	35735	7	2
0	35736	17	6
0	35737	8	0
0	35738	15	4
0	35739	3	2
0	35740	11	3
0	35741	11	8
0	35742	8	1
0	35743	21	8
0	35744	35	14
0	35745	24	0
0	35746	12	1
0	35747	12	0
0	35748	28	16
0	35749	4	1
0	35750	21	2
0	35751	12	2
0	35752	21	9
0	35753	14	7
0	35754	23	19
0	35755	12	2
0	35756	23	1
0	35757	21	10
0	35758	11	0
0	35759	2	0
0	35760	4	0
0	35761	2	0
0	35762	2	0
0	35763	14	12
0	35764	19	1
0	35765	16	1
0	35766	30	21
0	35767	16	15
0	35768	7	6
0	35769	14	2
0	35770	25	1
0	35771	22	0
0	35772	6	5
0	35773	8	6
0	35774	19	6
0	35775	20	2
0	35776	20	4
0	35777	9	8
0	35778	5	2
0	35779	7	0
0	35780	12	3
0	35781	15	1
0	35782	9	1
0	35783	10	5
0	35784	5	4
0	35785	12	1
0	35786	10	1
0	35787	10	0
0	35788	3	2
0	35789	6	1
0	35790	1	0
0	35791	5	2
0	35792	2	1
0	35793	3	0
0	35794	9	0
0	35795	19	1
0	35796	19	2
0	35797	2	1
0	35798	20	0
0	35799	10	4
0	35800	10	0
0	35801	16	0
0	35802	13	1
0	35803	5	2
0	35804	10	8
0	35805	1	0
0	35806	3	0
0	35807	15	4
0	35808	24	3
0	35809	14	13
0	35810	2	0
0	35811	2	0
0	35812	2	0
0	35813	22	0
0	35814	31	21
0	35815	22	3
0	35816	9	1
0	35817	5	1
0	35818	7	4
0	35819	7	2
0	35820	7	6
0	35821	2	1
0	35822	7	1
0	35823	7	3
0	35824	9	5
0	35825	13	3
0	35826	3	2
0	35827	37	32
0	35828	17	9
0	35829	13	2
0	35830	13	2
0	35831	7	2
0	35832	7	2
0	35833	7	2
0	35834	3	0
0	35835	6	4
0	35836	6	1
0	35837	11	2
0	35838	33	9
0	35839	14	7
0	35840	7	2
0	35841	12	7
0	35842	3	2
0	35843	37	3
0	35844	36	22
0	35845	18	1
0	35846	6	1
0	35847	5	1
0	35848	6	3
0	35849	6	3
0	35850	10	4
0	35851	2	0
0	35852	20	2
0	35853	13	4
0	35854	17	3
0	35855	13	3
0	35856	4	1
0	35857	11	3
0	35858	3	1
0	35859	27	17
0	35860	3	1
0	35861	35	25
0	35862	9	3
0	35863	3	1
0	35864	13	0
0	35865	3	0
0	35866	3	1
0	35867	19	5
0	35868	5	4
0	35869	17	2
0	35870	3	1
0	35871	8	1
0	35872	7	2
0	35873	7	6
0	35874	4	0
0	35875	14	9
0	35876	12	2
0	35877	14	5
0	35878	12	9
0	35879	9	1
0	35880	7	5
0	35881	12	6
0	35882	5	3
0	35883	4	3
0	35884	14	7
0	35885	8	0
0	35886	1	0
0	35887	17	5
0	35888	33	11
0	35889	33	12
0	35890	14	2
0	35891	7	4
0	35892	5	1
0	35893	7	4
0	35894	7	2
0	35895	10	2
0	35896	10	2
0	35897	8	1
0	35898	7	1
0	35899	2	1
0	35900	7	3
0	35901	26	2
0	35902	3	1
0	35903	7	2
0	35904	8	6
0	35905	2	1
0	35906	6	2
0	35907	10	1
0	35908	9	1
0	35909	8	1
0	35910	7	6
0	35911	6	1
0	35912	4	1
0	35913	2	1
0	35914	5	0
0	35915	2	1
0	35916	6	4
0	35917	8	1
0	35918	6	3
0	35919	10	6
0	35920	6	2
0	35921	13	3
0	35922	13	3
0	35923	10	3
0	35924	20	13
0	35925	35	7
0	35926	8	3
0	35927	6	3
0	35928	20	3
0	35929	4	0
0	35930	12	8
0	35931	18	14
0	35932	16	3
0	35933	12	3
0	35934	3	1
0	35935	7	2
0	35936	7	4
0	35937	5	2
0	35938	8	0
0	35939	14	2
0	35940	14	2
0	35941	25	14
0	35942	4	2
0	35943	37	1
0	35944	16	4
0	35945	31	3
0	35946	20	0
0	35947	18	14
0	35948	10	1
0	35949	2	0
0	35950	13	1
0	35951	2	1
0	35952	3	0
0	35953	1	0
0	35954	5	1
0	35955	18	1
0	35956	5	1
0	35957	24	0
0	35958	3	1
0	35959	14	6
0	35960	6	3
0	35961	16	0
0	35962	12	0
0	35963	10	1
0	35964	7	5
0	35965	4	3
0	35966	5	3
0	35967	4	1
0	35968	2	0
0	35969	1	0
0	35970	7	1
0	35971	6	1
0	35972	14	1
0	35973	6	1
0	35974	2	1
0	35975	2	1
0	35976	2	1
0	35977	2	1
0	35978	6	5
0	35979	20	8
0	35980	12	6
0	35981	4	1
0	35982	4	2
0	35983	4	2
0	35984	19	1
0	35985	27	1
0	35986	9	6
0	35987	1	0
0	35988	1	0
0	35989	28	5
0	35990	23	17
0	35991	26	1
0	35992	14	12
0	35993	26	1
0	35994	21	11
0	35995	6	1
0	35996	12	2
0	35997	5	4
0	35998	20	1
0	35999	9	4
0	36000	12	1
0	36001	7	5
0	36002	14	9
0	36003	13	5
0	36004	5	4
0	36005	5	0
0	36006	5	4
0	36007	4	1
0	36008	5	1
0	36009	18	4
0	36010	4	3
0	36011	9	3
0	36012	6	5
0	36013	2	0
0	36014	11	10
0	36015	7	0
0	36016	19	2
0	36017	4	0
0	36018	12	1
0	36019	6	5
0	36020	6	5
0	36021	14	2
0	36022	10	2
0	36023	10	0
0	36024	6	4
0	36025	1	0
0	36026	4	1
0	36027	6	3
0	36028	6	4
0	36029	18	2
0	36030	13	2
0	36031	3	2
0	36032	6	4
0	36033	9	3
0	36034	6	4
0	36035	16	3
0	36036	5	0
0	36037	15	4
0	36038	11	3
0	36039	8	3
0	36040	7	6
0	36041	5	0
0	36042	2	1
0	36043	9	4
0	36044	4	2
0	36045	4	1
0	36046	6	1
0	36047	4	1
0	36048	1	0
0	36049	5	0
0	36050	7	2
0	36051	4	1
0	36052	2	0
0	36053	4	3
0	36054	7	0
0	36055	24	17
0	36056	23	21
0	36057	14	2
0	36058	35	7
0	36059	21	5
0	36060	17	2
0	36061	25	2
0	36062	36	0
0	36063	27	6
0	36064	17	12
0	36065	21	4
0	36066	31	9
0	36067	27	10
0	36068	37	3
0	36069	18	14
0	36070	7	3
0	36071	12	3
0	36072	14	2
0	36073	14	11
0	36074	19	11
0	36075	3	2
0	36076	5	2
0	36077	7	1
0	36078	6	3
0	36079	15	10
0	36080	15	3
0	36081	30	10
0	36082	21	6
0	36083	17	11
0	36084	6	5
0	36085	10	6
0	36086	25	15
0	36087	13	9
0	36088	9	5
0	36089	35	26
0	36090	3	1
0	36091	34	0
0	36092	10	3
0	36093	35	3
0	36094	9	4
0	36095	16	5
0	36096	13	4
0	36097	6	3
0	36098	27	1
0	36099	7	2
0	36100	9	0
0	36101	6	3
0	36102	14	6
0	36103	16	2
0	36104	6	3
0	36105	31	6
0	36106	10	7
0	36107	5	4
0	36108	18	3
0	36109	7	4
0	36110	21	4
0	36111	19	1
0	36112	8	1
0	36113	37	0
0	36114	4	1
0	36115	32	7
0	36116	5	3
0	36117	23	11
0	36118	3	2
0	36119	26	3
0	36120	31	0
0	36121	8	1
0	36122	37	1
0	36123	24	5
0	36124	5	3
0	36125	7	2
0	36126	15	0
0	36127	21	13
0	36128	12	7
0	36129	27	13
0	36130	9	1
0	36131	5	3
0	36132	20	5
0	36133	6	3
0	36134	7	4
0	36135	10	5
0	36136	5	4
0	36137	6	0
0	36138	5	0
0	36139	1	0
0	36140	2	0
0	36141	14	7
0	36142	4	2
0	36143	26	25
0	36144	10	0
0	36145	8	0
0	36146	7	2
0	36147	9	2
0	36148	19	4
0	36149	35	1
0	36150	7	2
0	36151	10	0
0	36152	35	18
0	36153	12	4
0	36154	12	1
0	36155	5	2
0	36156	11	2
0	36157	5	2
0	36158	11	6
0	36159	8	5
0	36160	3	0
0	36161	8	1
0	36162	4	3
0	36163	6	4
0	36164	1	0
0	36165	6	1
0	36166	2	1
0	36167	1	0
0	36168	1	0
0	36169	1	0
0	36170	4	1
0	36171	3	1
0	36172	2	1
0	36173	25	17
0	36174	24	6
0	36175	3	2
0	36176	24	2
0	36177	20	5
0	36178	7	0
0	36179	16	3
0	36180	7	3
0	36181	3	2
0	36182	21	0
0	36183	6	2
0	36184	18	7
0	36185	16	7
0	36186	16	9
0	36187	9	1
0	36188	9	6
0	36189	10	5
0	36190	9	6
0	36191	9	6
0	36192	7	5
0	36193	7	6
0	36194	13	0
0	36195	35	18
0	36196	6	4
0	36197	3	0
0	36198	16	6
0	36199	1	0
0	36200	3	0
0	36201	1	0
0	36202	14	0
0	36203	3	0
0	36204	16	6
0	36205	7	0
0	36206	5	0
0	36207	4	1
0	36208	16	0
0	36209	14	7
0	36210	9	5
0	36211	12	5
0	36212	5	3
0	36213	4	0
0	36214	37	18
0	36215	10	1
0	36216	6	1
0	36217	4	1
0	36218	5	0
0	36219	6	2
0	36220	9	5
0	36221	6	1
0	36222	5	2
0	36223	6	5
0	36224	18	3
0	36225	4	2
0	36226	2	1
0	36227	3	1
0	36228	27	3
0	36229	4	1
0	36230	1	0
0	36231	4	0
0	36232	7	0
0	36233	6	0
0	36234	3	1
0	36235	2	1
0	36236	2	1
0	36237	7	6
0	36238	4	2
0	36239	3	2
0	36240	14	1
0	36241	2	1
0	36242	7	6
0	36243	6	2
0	36244	8	2
0	36245	8	3
0	36246	8	5
0	36247	8	5
0	36248	3	2
0	36249	2	0
0	36250	6	1
0	36251	9	1
0	36252	5	2
0	36253	6	3
0	36254	3	2
0	36255	10	1
0	36256	7	4
0	36257	21	5
0	36258	9	5
0	36259	17	0
0	36260	10	0
0	36261	17	4
0	36262	37	0
0	36263	18	6
0	36264	10	8
0	36265	9	5
0	36266	36	0
0	36267	9	1
0	36268	7	2
0	36269	16	12
0	36270	24	23
0	36271	21	1
0	36272	6	1
0	36273	12	5
0	36274	7	4
0	36275	25	8
0	36276	2	0
0	36277	7	5
0	36278	6	1
0	36279	10	1
0	36280	10	1
0	36281	5	2
0	36282	3	0
